순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
31,세종특별자치시,세종특별자치시,플라잉몬스터즈,세종시 다정중앙로 45-0,문화관광,테마공원,5889
32,세종특별자치시,세종특별자치시,잭슨나인스세종점,세종시 나성북로 30-0,문화관광,테마공원,5758
33,세종특별자치시,세종특별자치시,쥬라리움세종점,세종시 한누리대로 2275-0,문화관광,테마공원,5635
34,세종특별자치시,세종특별자치시,세종중앙공원축구장,세종시,문화관광,레저스포츠시설,5616
35,세종특별자치시,세종특별자치시,메가박스세종,세종시 새내로 122-0,문화관광,공연시설,5614
36,세종특별자치시,세종특별자치시,조치원공영버스터미널,세종시 조치원로 54-0,기타관광,교통시설,5227
37,세종특별자치시,세종특별자치시,세종시무궁화공원,세종시,문화관광,도시공원,4931
38,세종특별자치시,세종특별자치시,조치원읍복합커뮤니티센터,세종시 대첩로 76-0,문화관광,기타문화관광지,4698
39,세종특별자치시,세종특별자치시,해밀동복합커뮤니티센터,세종시,문화관광,기타문화관광지,4658
40,세종특별자치시,세종특별자치시,부강생활체육공원,세종시 부강금호로 170-0,문화관광,도시공원,4475
41,세종특별자치시,세종특별자치시,AK&세종,세종시 한누리대로 411-0,쇼핑,쇼핑몰,4390
42,세종특별자치시,세종특별자치시,소정리역,세종시,기타관광,교통시설,4383
43,세종특별자치시,세종특별자치시,비암사,세종시 비암사길 137-0,역사관광,종교성지,4328
44,세종특별자치시,세종특별자치시,숲뜰근린공원,세종시,문화관광,도시공원,4260
45,세종특별자치시,세종특별자치시,박연문화관,세종시 갈매로 387-0,문화관광,기타문화관광지,3950
46,세종특별자치시,세종특별자치시,교과서박물관,세종시 청연로 492-14,문화관광,전시시설,3639
47,세종특별자치시,세종특별자치시,충남산림박물관,세종시 산림박물관길 110-0,문화관광,전시시설,3596
48,세종특별자치시,세종특별자치시,조치원중앙시장,세종시 장안로 10-7,쇼핑,시장,3330
49,세종특별자치시,세종특별자치시,AK플라자세종 B관,세종시 가름로 143-0,쇼핑,백화점,3146
50,세종특별자치시,세종특별자치시,도토리숲키즈파크,세종시 영평사길 34-0,문화관광,테마공원,3122
51,세종특별자치시,세종특별자치시,반곡동복합커뮤니티센터,세종시 반곡로 39-0,문화관광,기타문화관광지,3078
52,세종특별자치시,세종특별자치시,금강수변공원,세종시,문화관광,도시공원,3054
53,세종특별자치시,세종특별자치시,세종자동차극장,세종시,문화관광,공연시설,2805
54,세종특별자치시,세종특별자치시,밀마루전망대,세종시 도움3로 58-0,문화관광,랜드마크관광,2628
55,세종특별자치시,세종특별자치시,조치원1927아트센터,세종시 새내4길 17-0,문화관광,기타문화관광지,2620
56,세종특별자치시,세종특별자치시,쁘띠몽드세종고운점,세종시 마음로 74-0,문화관광,테마공원,2608
57,세종특별자치시,세종특별자치시,세종풋살파크,세종시 월성로 86-0,문화관광,레저스포츠시설,2600
58,세종특별자치시,세종특별자치시,세종시국립어린이박물관건축중(2023년하반기개관예정),세종시,문화관광,전시시설,2404
59,세종특별자치시,세종특별자치시,세종어린이천문대,세종시 금송로 293-0,기타관광,기타관광,2357
60,세종특별자치시,세종특별자치시,세종중앙공원야구장,세종시,문화관광,레저스포츠시설,2347
61,세종특별자치시,세종특별자치시,세종스테이블,세종시 평기큰골길 46-65,레저스포츠,육상레저스포츠,2272
62,세종특별자치시,세종특별자치시,세종공룡월드,세종시 국세청로 32-0,문화관광,테마공원,2249
63,세종특별자치시,세종특별자치시,AK&세종점,세종시 한누리대로 411-0,쇼핑,쇼핑몰,2211
64,세종특별자치시,세종특별자치시,조치원체육공원,세종시,문화관광,도시공원,2207
65,세종특별자치시,세종특별자치시,나성동복합커뮤니티센터,세종시 갈매로 280-0,문화관광,기타문화관광지,2178
66,세종특별자치시,세종특별자치시,아띠쥬,세종시 대평3길 18-0,문화관광,테마공원,2172
67,세종특별자치시,세종특별자치시,고복야외수영장,세종시 도신고복로 586-0,문화관광,테마공원,2165
68,세종특별자치시,세종특별자치시,칸프리미엄민턴플레이스,세종시 성덕도암길 3-0,레저스포츠,기타레저스포츠,2132
69,세종특별자치시,세종특별자치시,킴스승마클럽,세종시 세종로 2156-9,레저스포츠,육상레저스포츠,2056
70,세종특별자치시,세종특별자치시,행복도시세종홍보관,세종시 어울누리로 115-0,문화관광,전시시설,2053
71,세종특별자치시,세종특별자치시,전동역폐역,세종시 운주산로 355-1,기타관광,교통시설,2029
72,세종특별자치시,세종특별자치시,전의생활체육공원,세종시 읍내황골1길 63-0,문화관광,도시공원,2025
73,세종특별자치시,세종특별자치시,운주산성,세종시,역사관광,역사유적지,1983
74,세종특별자치시,세종특별자치시,원수산습지생태원,세종시 보듬4로 0-0,문화관광,도시공원,1972
75,세종특별자치시,세종특별자치시,국립세종수목원연구동,세종시 수목원로 136-0,기타관광,기타관광,1948
76,세종특별자치시,세종특별자치시,신영롤러스케이트장,세종시 나성남로 7-16,레저스포츠,육상레저스포츠,1705
77,세종특별자치시,세종특별자치시,대한불교조계종 광제사,세종시,역사관광,종교성지,1699
78,세종특별자치시,세종특별자치시,세종시리틀야구장,세종시,문화관광,레저스포츠시설,1662
79,세종특별자치시,세종특별자치시,금강스포츠공원,세종시,문화관광,도시공원,1653
80,세종특별자치시,세종특별자치시,와니엘배팅센터세종점,세종시 원합강1길 19-35,레저스포츠,기타레저스포츠,1585
81,세종특별자치시,세종특별자치시,부강생활체육공원야구장,세종시 부강금호로 170-0,문화관광,레저스포츠시설,1580
82,세종특별자치시,세종특별자치시,금강수목원,세종시 산림박물관길 110-0,자연관광,자연공원,1530
83,세종특별자치시,세종특별자치시,세종지혜의숲,세종시 국세청로 32-0,문화관광,기타문화관광지,1524
84,세종특별자치시,세종특별자치시,조천연꽃공원,세종시,문화관광,도시공원,1517
85,세종특별자치시,세종특별자치시,조치원문화정원,세종시 수원지길 75-21,문화관광,도시공원,1440
86,세종특별자치시,세종특별자치시,세종보인증센터,세종시 나리로 82-0,문화관광,도시공원,1377
87,세종특별자치시,세종특별자치시,조치원낚시터,세종시 전동로 245-0,레저스포츠,수상레저스포츠,1347
88,세종특별자치시,세종특별자치시,김종서장군묘소,세종시,역사관광,역사유적지,1346
89,세종특별자치시,세종특별자치시,금강스포츠공원야구장,세종시,문화관광,레저스포츠시설,1342
90,세종특별자치시,세종특별자치시,내판역폐역,세종시 청연로 601-0,기타관광,교통시설,1304
91,세종특별자치시,세종특별자치시,이응다리,세종시,기타관광,기타관광,1243
92,세종특별자치시,세종특별자치시,영평사장군산구절초꽃축제,세종시 영평사길 124-0,문화관광,기타문화관광지,1147
93,세종특별자치시,세종특별자치시,금강자연휴양림,세종시 산림박물관길 110-0,자연관광,자연공원,1114
94,세종특별자치시,세종특별자치시,BRT작은미술관,세종시 나성남로 7-7,문화관광,전시시설,1111
95,세종특별자치시,세종특별자치시,조천변벚꽃길,세종시,문화관광,테마공원,1110
96,세종특별자치시,세종특별자치시,2022대한민국정원산업박람회,세종시 중앙공원로 60-0,문화관광,기타문화관광지,1101
97,세종특별자치시,세종특별자치시,주니어천문스쿨대전세종점,세종시 산학리길 229-0,기타관광,기타관광,1061
98,세종특별자치시,세종특별자치시,AK플라자KT&G세종타워B관,세종시 가름로 143-0,쇼핑,백화점,1054
99,세종특별자치시,세종특별자치시,조치원테마거리,세종시 장안로 10-0,기타관광,기타관광,1023
100,세종특별자치시,세종특별자치시,W몰세종점,세종시 도움3로 19-0,쇼핑,쇼핑몰,1010
101,세종특별자치시,세종특별자치시,고복자연공원,세종시,문화관광,도시공원,996
102,세종특별자치시,세종특별자치시,세종시립민속박물관,세종시 금사길 75-0,문화관광,전시시설,981
103,세종특별자치시,세종특별자치시,장미원,세종시,문화관광,도시공원,972
104,세종특별자치시,세종특별자치시,세종가로수길,세종시 나성로 38-0,쇼핑,쇼핑몰,963
105,세종특별자치시,세종특별자치시,세종BMX경기장,세종시,레저스포츠,육상레저스포츠,959
106,세종특별자치시,세종특별자치시,황룡사,세종시 황우재길 22-17,역사관광,종교성지,950
107,세종특별자치시,세종특별자치시,정부세종청사대강당,세종시 도움6로 11-0,문화관광,기타문화관광지,917
108,세종특별자치시,세종특별자치시,비학산,세종시,자연관광,자연경관(산),882
108,세종특별자치시,세종특별자치시,원승마클럽,세종시 매실로 474-41,레저스포츠,육상레저스포츠,882
110,세종특별자치시,세종특별자치시,오가낭뜰근린공원,세종시 한누리대로 651-0,문화관광,도시공원,857
